Scenario - mult1A.sce
Logfile written - 06/28/2017 12:19:55

Subject	Trial	Event Type	Code	block(str)	triplet(str)	object(str)	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
00	679	Picture	question	question			7379581	0	1	5603	1	0	next	other	0
00	679	Response	1				7385073	5492	0
00	680	Picture	t24;3;2	t24;3;2			7385184	0	1	8105	1	0	8000	other	0
00	681	Picture	t15;3;2	t15;3;2			7395291	0	1	8105	1	0	8000	other	0
00	682	Picture	t18;3;2	t18;3;2			7405397	0	1	8105	1	0	8000	other	0
00	683	Picture	pause	pause			7415503	0	1	10106	1	0	next	other	0
00	684	Picture	t5;1;1	t5;1;1			7425610	0	1	8105	1	0	8000	other	0
00	685	Picture	t21;1;1	t21;1;1			7435716	0	1	8105	1	0	8000	other	0
00	686	Picture	t18;1;1	t18;1;1			7445823	0	1	8105	1	0	8000	other	0
00	687	Picture	pause	pause			7455929	0	1	10106	1	0	next	other	0
00	688	Picture	question	question			7466035	0	1	15610	1	0	next	other	0
00	688	Response	1				7481552	15517	0
00	689	Picture	t24;3;2	t24;3;2			7481645	0	1	8105	1	0	8000	other	0
00	690	Picture	t15;3;2	t15;3;2			7491752	0	1	8105	1	0	8000	other	0
00	691	Picture	t18;3;2	t18;3;2			7501858	0	1	8105	1	0	8000	other	0
00	692	Picture	pause	pause			7511965	0	1	10106	1	0	next	other	0
00	693	Picture	t14;2;1	t14;2;1			7522071	0	1	8105	1	0	8000	other	0
00	694	Picture	t8;2;1	t8;2;1			7532177	0	1	8105	1	0	8000	other	0
00	695	Picture	t6;2;1	t6;2;1			7542284	0	1	8105	1	0	8000	other	0
00	696	Picture	pause	pause			7552390	0	1	10106	1	0	next	other	0
00	696	Response	2				7561231	8841	0
00	697	Picture	question	question			7562497	0	1	482106	1	0	next	other	0
00	697	Response	1				8044505	482009	0
00	698	Picture	t22;8;2	t22;8;2			8044603	0	1	8105	1	0	8000	other	0
00	699	Picture	t4;8;2	t4;8;2			8054709	0	1	8105	1	0	8000	other	0
00	700	Picture	t3;8;2	t3;8;2			8064816	0	1	8105	1	0	8000	other	0
00	701	Picture	pause	pause			8074922	0	1	10106	1	0	next	other	0
00	702	Picture	t1;5;1	t1;5;1			8085029	0	1	8105	1	0	8000	other	0
00	703	Picture	t4;5;1	t4;5;1			8095135	0	1	8105	1	0	8000	other	0
00	704	Picture	t9;5;1	t9;5;1			8105241	0	1	8105	1	0	8000	other	0
00	705	Picture	pause	pause			8115348	0	1	10106	1	0	next	other	0
00	705	Response	1				8123544	8197	0
00	706	Picture	question	question			8125454	0	1	696943	1	0	next	other	0
00	706	Response	1				8822336	696882	0
00	707	Picture	t13;6;2	t13;6;2			8822397	0	1	8105	1	0	8000	other	0
00	708	Picture	t23;6;2	t23;6;2			8832503	0	1	8105	1	0	8000	other	0
00	709	Picture	t16;6;2	t16;6;2			8842610	0	1	8105	1	0	8000	other	0
00	710	Picture	pause	pause			8852716	0	1	10106	1	0	next	other	0
00	711	Picture	t1;5;1	t1;5;1			8862822	0	1	8105	1	0	8000	other	0
00	712	Picture	t4;5;1	t4;5;1			8872929	0	1	8105	1	0	8000	other	0
00	713	Picture	t9;5;1	t9;5;1			8883035	0	1	8105	1	0	8000	other	0
00	714	Picture	pause	pause			8893142	0	1	10106	1	0	next	other	0
00	715	Picture	question	question			8903248	0	1	15610	1	0	next	other	0
00	715	Response	1				8918735	15486	0
00	716	Picture	t14;2;1	t14;2;1			8918858	0	1	8105	1	0	8000	other	0
00	717	Picture	t8;2;1	t8;2;1			8928965	0	1	8105	1	0	8000	other	0
00	718	Picture	t6;2;1	t6;2;1			8939071	0	1	8105	1	0	8000	other	0
00	719	Picture	pause	pause			8949177	0	1	10106	1	0	next	other	0
00	720	Picture	t20;4;2	t20;4;2			8959284	0	1	8105	1	0	8000	other	0
00	721	Picture	t21;4;2	t21;4;2			8969390	0	1	8105	1	0	8000	other	0
00	722	Picture	t6;4;2	t6;4;2			8979497	0	1	8105	1	0	8000	other	0
00	722	Response	2				8988653	9157	0
00	723	Picture	pause	pause			8989603	0	1	10106	1	0	next	other	0
00	724	Picture	question	question			8999709	0	1	3402	1	0	next	other	0
00	724	Response	2				9003053	3344	0
00	725	Picture	t11;7;1	t11;7;1			9003112	0	1	8105	1	0	8000	other	0
00	726	Picture	t23;7;1	t23;7;1			9013218	0	1	8105	1	0	8000	other	0
00	727	Picture	t17;7;1	t17;7;1			9023324	0	1	8105	1	0	8000	other	0
00	728	Picture	pause	pause			9033431	0	1	10106	1	0	next	other	0
00	729	Picture	t11;7;2	t11;7;2			9043537	0	1	8105	1	0	8000	other	0
00	730	Picture	t2;7;2	t2;7;2			9053644	0	1	8105	1	0	8000	other	0
00	731	Picture	t9;7;2	t9;7;2			9063750	0	1	8105	1	0	8000	other	0
00	732	Picture	pause	pause			9073856	0	1	10106	1	0	next	other	0
00	733	Picture	question	question			9083963	0	1	8505	1	0	next	other	0
00	733	Response	1				9092412	8449	0
00	734	Picture	t5;1;2	t5;1;2			9092468	0	1	8105	1	0	8000	other	0
00	735	Picture	t8;1;2	t8;1;2			9102575	0	1	8105	1	0	8000	other	0
00	736	Picture	t19;1;2	t19;1;2			9112681	0	1	8105	1	0	8000	other	0
00	737	Picture	pause	pause			9122788	0	1	10106	1	0	next	other	0
00	738	Picture	t5;1;1	t5;1;1			9132894	0	1	8105	1	0	8000	other	0
00	739	Picture	t21;1;1	t21;1;1			9143000	0	1	8105	1	0	8000	other	0
00	740	Picture	t18;1;1	t18;1;1			9153107	0	1	8105	1	0	8000	other	0
00	741	Picture	pause	pause			9163213	0	1	10106	1	0	next	other	0
00	742	Picture	question	question			9173320	0	1	5003	1	0	next	other	0
00	742	Response	2				9178251	4932	0
00	743	Picture	t11;7;1	t11;7;1			9178323	0	1	8105	1	0	8000	other	0
00	744	Picture	t23;7;1	t23;7;1			9188429	0	1	8105	1	0	8000	other	0
00	745	Picture	t17;7;1	t17;7;1			9198536	0	1	8105	1	0	8000	other	0
00	746	Picture	pause	pause			9208642	0	1	10106	1	0	next	other	0
00	747	Picture	t13;6;2	t13;6;2			9218749	0	1	8105	1	0	8000	other	0
00	748	Picture	t23;6;2	t23;6;2			9228855	0	1	8105	1	0	8000	other	0
00	749	Picture	t16;6;2	t16;6;2			9238961	0	1	8105	1	0	8000	other	0
00	750	Picture	pause	pause			9249068	0	1	10106	1	0	next	other	0
00	751	Picture	question	question			9259174	0	1	47430	1	0	next	other	0
00	751	Response	1				9306489	47315	0
00	752	Picture	t24;3;2	t24;3;2			9306604	0	1	8105	1	0	8000	other	0
00	753	Picture	t15;3;2	t15;3;2			9316711	0	1	8105	1	0	8000	other	0
00	754	Picture	t18;3;2	t18;3;2			9326817	0	1	8105	1	0	8000	other	0
00	755	Picture	pause	pause			9336924	0	1	10106	1	0	next	other	0
00	756	Picture	t20;4;1	t20;4;1			9347030	0	1	8105	1	0	8000	other	0
00	757	Picture	t15;4;1	t15;4;1			9357136	0	1	8105	1	0	8000	other	0
00	758	Picture	t7;4;1	t7;4;1			9367243	0	1	8105	1	0	8000	other	0
00	759	Picture	pause	pause			9377349	0	1	10106	1	0	next	other	0
00	760	Picture	question	question			9387456	0	1	9506	1	0	next	other	0
00	760	Response	2				9396888	9433	0
00	761	Picture	t13;6;2	t13;6;2			9396962	0	1	8105	1	0	8000	other	0
00	762	Picture	t23;6;2	t23;6;2			9407068	0	1	8105	1	0	8000	other	0
00	763	Picture	t16;6;2	t16;6;2			9417175	0	1	8105	1	0	8000	other	0
00	764	Picture	pause	pause			9427281	0	1	10106	1	0	next	other	0
00	765	Picture	t22;8;1	t22;8;1			9437387	0	1	8105	1	0	8000	other	0
00	766	Picture	t2;8;1	t2;8;1			9447494	0	1	8105	1	0	8000	other	0
00	767	Picture	t16;8;1	t16;8;1			9457600	0	1	8105	1	0	8000	other	0
00	768	Picture	pause	pause			9467707	0	1	10106	1	0	next	other	0
00	769	Picture	question	question			9477813	0	1	26016	1	0	next	other	0
00	769	Response	1				9503767	25954	0
00	770	Picture	t1;5;2	t1;5;2			9503829	0	1	8105	1	0	8000	other	0
00	771	Picture	t12;5;2	t12;5;2			9513936	0	1	8105	1	0	8000	other	0
00	772	Picture	t17;5;2	t17;5;2			9524042	0	1	8105	1	0	8000	other	0
00	773	Picture	pause	pause			9534149	0	1	10106	1	0	next	other	0
00	774	Picture	t11;7;1	t11;7;1			9544255	0	1	8105	1	0	8000	other	0
00	775	Picture	t23;7;1	t23;7;1			9554362	0	1	8105	1	0	8000	other	0
00	776	Picture	t17;7;1	t17;7;1			9564468	0	1	8105	1	0	8000	other	0
00	777	Picture	pause	pause			9574574	0	1	10106	1	0	next	other	0
00	778	Picture	question	question			9584681	0	1	5303	1	0	next	other	0
00	778	Response	1				9589926	5245	0
00	779	Picture	t1;5;1	t1;5;1			9589984	0	1	8105	1	0	8000	other	0
00	780	Picture	t4;5;1	t4;5;1			9600091	0	1	8105	1	0	8000	other	0
00	781	Picture	t9;5;1	t9;5;1			9610197	0	1	8105	1	0	8000	other	0
00	782	Picture	pause	pause			9620304	0	1	10106	1	0	next	other	0
00	783	Picture	t1;5;2	t1;5;2			9630410	0	1	8105	1	0	8000	other	0
00	784	Picture	t12;5;2	t12;5;2			9640516	0	1	8105	1	0	8000	other	0
00	785	Picture	t17;5;2	t17;5;2			9650623	0	1	8105	1	0	8000	other	0
00	786	Picture	pause	pause			9660729	0	1	10106	1	0	next	other	0
00	787	Picture	question	question			9670836	0	1	8005	1	0	next	other	0
00	787	Response	1				9678725	7889	0
00	788	Picture	t20;4;1	t20;4;1			9678841	0	1	8105	1	0	8000	other	0
00	789	Picture	t15;4;1	t15;4;1			9688947	0	1	8105	1	0	8000	other	0
00	790	Picture	t7;4;1	t7;4;1			9699054	0	1	8105	1	0	8000	other	0
00	791	Picture	pause	pause			9709160	0	1	10106	1	0	next	other	0
00	792	Picture	t14;2;2	t14;2;2			9719266	0	1	8105	1	0	8000	other	0
00	792	Response	2				9727364	8098	0
00	793	Picture	t10;2;2	t10;2;2			9729373	0	1	8105	1	0	8000	other	0
00	794	Picture	t7;2;2	t7;2;2			9739479	0	1	8105	1	0	8000	other	0
00	795	Picture	pause	pause			9749586	0	1	10106	1	0	next	other	0
00	796	Picture	question	question			9759692	0	1	1901	1	0	next	other	0
00	796	Response	1				9761524	1832	0
00	797	Picture	t22;8;1	t22;8;1			9761593	0	1	8105	1	0	8000	other	0
00	798	Picture	t2;8;1	t2;8;1			9771700	0	1	8105	1	0	8000	other	0
00	799	Picture	t16;8;1	t16;8;1			9781806	0	1	8105	1	0	8000	other	0
00	800	Picture	pause	pause			9791913	0	1	10106	1	0	next	other	0
00	801	Picture	t22;8;2	t22;8;2			9802019	0	1	8105	1	0	8000	other	0
00	802	Picture	t4;8;2	t4;8;2			9812125	0	1	8105	1	0	8000	other	0
00	803	Picture	t3;8;2	t3;8;2			9822232	0	1	8105	1	0	8000	other	0
00	804	Picture	pause	pause			9832338	0	1	10106	1	0	next	other	0
00	805	Picture	question	question			9842445	0	1	5904	1	0	next	other	0
00	805	Response	1				9848243	5798	0
00	806	Picture	t20;4;2	t20;4;2			9848348	0	1	8105	1	0	8000	other	0
00	807	Picture	t21;4;2	t21;4;2			9858455	0	1	8105	1	0	8000	other	0
00	808	Picture	t6;4;2	t6;4;2			9868561	0	1	8105	1	0	8000	other	0
00	809	Picture	pause	pause			9878668	0	1	10106	1	0	next	other	0
00	810	Picture	t20;4;1	t20;4;1			9888774	0	1	8105	1	0	8000	other	0
00	811	Picture	t15;4;1	t15;4;1			9898880	0	1	8105	1	0	8000	other	0
00	812	Picture	t7;4;1	t7;4;1			9908987	0	1	8105	1	0	8000	other	0
00	813	Picture	pause	pause			9919093	0	1	10106	1	0	next	other	0
00	814	Picture	question	question			9929200	0	1	17311	1	0	next	other	0
00	814	Response	1				9946482	17282	0
00	815	Picture	t22;8;1	t22;8;1			9946511	0	1	8105	1	0	8000	other	0
00	816	Picture	t2;8;1	t2;8;1			9956617	0	1	8105	1	0	8000	other	0
00	817	Picture	t16;8;1	t16;8;1			9966724	0	1	8105	1	0	8000	other	0
00	818	Picture	pause	pause			9976830	0	1	10106	1	0	next	other	0
00	819	Picture	t1;5;2	t1;5;2			9986936	0	1	8105	1	0	8000	other	0
00	820	Picture	t12;5;2	t12;5;2			9997043	0	1	8105	1	0	8000	other	0
00	821	Picture	t17;5;2	t17;5;2			10007149	0	1	8105	1	0	8000	other	0
00	822	Picture	pause	pause			10017256	0	1	10106	1	0	next	other	0
00	823	Picture	question	question			10027362	0	1	7505	1	0	next	other	0
00	823	Response	1				10034800	7438	0
00	824	Picture	t5;1;2	t5;1;2			10034867	0	1	8105	1	0	8000	other	0
00	825	Picture	t8;1;2	t8;1;2			10044973	0	1	8105	1	0	8000	other	0
00	826	Picture	t19;1;2	t19;1;2			10055080	0	1	8105	1	0	8000	other	0
00	827	Picture	pause	pause			10065186	0	1	10106	1	0	next	other	0
00	828	Picture	t24;3;1	t24;3;1			10075292	0	1	8105	1	0	8000	other	0
00	829	Picture	t10;3;1	t10;3;1			10085399	0	1	8105	1	0	8000	other	0
00	830	Picture	t19;3;1	t19;3;1			10095505	0	1	8105	1	0	8000	other	0
00	831	Picture	pause	pause			10105612	0	1	10107	1	0	next	other	0
00	832	Picture	question	question			10115718	0	1	19512	1	0	next	other	0
00	832	Response	1				10135199	19481	0
00	833	Picture	t11;7;1	t11;7;1			10135231	0	1	8105	1	0	8000	other	0
00	834	Picture	t23;7;1	t23;7;1			10145337	0	1	8105	1	0	8000	other	0
00	835	Picture	t17;7;1	t17;7;1			10155443	0	1	8105	1	0	8000	other	0
00	836	Picture	pause	pause			10165550	0	1	10106	1	0	next	other	0
00	837	Picture	t22;8;2	t22;8;2			10175656	0	1	8105	1	0	8000	other	0
00	838	Picture	t4;8;2	t4;8;2			10185763	0	1	8105	1	0	8000	other	0
00	839	Picture	t3;8;2	t3;8;2			10195869	0	1	8105	1	0	8000	other	0
00	840	Picture	pause	pause			10205975	0	1	10106	1	0	next	other	0
00	841	Picture	question	question			10216082	0	1	86755	1	0	next	other	0
00	841	Response	1				10302717	86635	0
00	842	Picture	t24;3;2	t24;3;2			10302837	0	1	8105	1	0	8000	other	0
00	843	Picture	t15;3;2	t15;3;2			10312943	0	1	8105	1	0	8000	other	0
00	844	Picture	t18;3;2	t18;3;2			10323050	0	1	8105	1	0	8000	other	0
00	845	Picture	pause	pause			10333156	0	1	10106	1	0	next	other	0
00	846	Picture	t24;3;1	t24;3;1			10343263	0	1	8105	1	0	8000	other	0
00	847	Picture	t10;3;1	t10;3;1			10353369	0	1	8105	1	0	8000	other	0
00	847	Response	2				10360316	6947	0
00	848	Picture	t19;3;1	t19;3;1			10363475	0	1	8105	1	0	8000	other	0
00	849	Picture	pause	pause			10373582	0	1	10106	1	0	next	other	0
00	850	Picture	question	question			10383688	0	1	21213	1	0	next	other	0
00	850	Response	2				10404796	21108	0
00	851	Picture	t5;1;1	t5;1;1			10404902	0	1	8105	1	0	8000	other	0
00	852	Picture	t21;1;1	t21;1;1			10415008	0	1	8105	1	0	8000	other	0
00	853	Picture	t18;1;1	t18;1;1			10425115	0	1	8105	1	0	8000	other	0
00	853	Response	1				10427756	2641	0
00	854	Picture	pause	pause			10435221	0	1	10106	1	0	next	other	0
00	854	Response	2				10442156	6935	0
00	855	Picture	t14;2;2	t14;2;2			10445327	0	1	8105	1	0	8000	other	0
00	856	Picture	t10;2;2	t10;2;2			10455434	0	1	8105	1	0	8000	other	0
00	857	Picture	t7;2;2	t7;2;2			10465540	0	1	8105	1	0	8000	other	0
00	858	Picture	pause	pause			10475647	0	1	10106	1	0	next	other	0
00	859	Picture	question	question			10485753	0	1	8105	1	0	next	other	0
00	859	Response	2				10493835	8081	0
00	860	Picture	t5;1;2	t5;1;2			10493858	0	1	8105	1	0	8000	other	0
00	861	Picture	t8;1;2	t8;1;2			10503965	0	1	8105	1	0	8000	other	0
00	862	Picture	t19;1;2	t19;1;2			10514071	0	1	8105	1	0	8000	other	0
00	862	Response	1				10520474	6403	0
00	863	Picture	pause	pause			10524178	0	1	10106	1	0	next	other	0
00	864	Picture	t14;2;1	t14;2;1			10534284	0	1	8105	1	0	8000	other	0
00	865	Picture	t8;2;1	t8;2;1			10544390	0	1	8105	1	0	8000	other	0
00	866	Picture	t6;2;1	t6;2;1			10554497	0	1	8105	1	0	8000	other	0
00	866	Response	1				10562874	8377	0
00	867	Picture	pause	pause			10564603	0	1	10106	1	0	next	other	0
00	868	Picture	question	question			10574710	0	1	12508	1	0	next	other	0
00	868	Response	2				10587113	12404	0
00	869	Response	3				10631353	44135	0
